Country Name,Country Code,Time,Time Code,Labor force with primary education (% of total) [SL.TLF.PRIM.ZS],Labor force with tertiary education (% of total) [SL.TLF.TERT.ZS],Labor force with secondary education (% of total) [SL.TLF.SECO.ZS],Scientific and technical journal articles [IP.JRN.ARTC.SC],"Trademark applications, total [IP.TMK.TOTL]",General government final consumption expenditure (% of GDP) [NE.CON.GOVT.ZS],Net official development assistance and official aid received (constant 2012 US$) [DT.ODA.ALLD.KD],"Agriculture, value added (% of GDP) [NV.AGR.TOTL.ZS]","Industry, value added (% of GDP) [NV.IND.TOTL.ZS]","Manufacturing, value added (% of GDP) [NV.IND.MANF.ZS]","Services, etc., value added (% of GDP) [NV.SRV.TETC.ZS]","Unemployment, total (% of total labor force) [SL.UEM.TOTL.ZS]",GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"GDP per capita, PPP (constant 2011 international $) [NY.GDP.PCAP.PP.KD]",Final consumption expenditure (constant LCU) [NE.CON.TOTL.KN],Gross national expenditure (constant LCU) [NE.DAB.TOTL.KN],Discrepancy in expenditure estimate of GDP (constant LCU) [NY.GDP.DISC.KN],"Wage and salaried workers, total (% of total employed) [SL.EMP.WORK.ZS]",Lending interest rate (%) [FR.INR.LEND],"Portfolio Investment, net (BoP, current US$) [BN.KLT.PTXL.CD]","Net capital account (BoP, current US$) [BN.TRF.KOGT.CD]",Gross capital formation (annual % growth) [NE.GDI.TOTL.KD.ZG],GDP (constant LCU) [NY.GDP.MKTP.KN],Exogenous spending,Compensation of employees (current LCU) [GC.XPN.COMP.CN],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",Capital-labour ratio,Gross capital formation (current LCU) [NE.GDI.TOTL.CN]
Sweden,SWE,1970,YR1970,..,..,..,..,5803,20.32148736,..,..,..,..,..,..,6.042008752,..,1259241141100.000000000,1617650700500.000000000,-92725945000.000000000,..,9.390000000,-48325894.328342700,..,..,1534102677800.000000000,-9177922300.000000000,..,7016365989.000000000,..,64706292600.000000000
Sweden,SWE,1971,YR1971,..,..,..,..,5439,21.29857748,..,..,..,..,..,..,0.944646242,..,1269218288600.000000000,1609105598700.000000000,-79320398600.000000000,..,9.390000000,-74133247.036732600,..,-7.077207488,1548594521100.000000000,-18809321000.000000000,..,7395541457.000000000,..,63456382500.000000000
Sweden,SWE,1972,YR1972,..,..,..,..,5815,21.52263153,..,..,..,..,..,..,2.288738796,..,1308564546600.000000000,1641992573900.000000000,-76585397600.000000000,..,8.929999999,-176381039.075339000,..,-2.193252559,1584037804700.000000000,-18630628400.000000000,..,6007390682.000000000,..,66967178300.000000000
Sweden,SWE,1973,YR1973,..,..,..,..,6332,21.48562846,..,..,..,..,..,..,3.967981131,..,1342414022400.000000000,1690056897800.000000000,-67613078500.000000000,..,8.929999999,-80141965.786282500,..,1.278623743,1646892125900.000000000,-24448306600.000000000,..,671799587.000000000,..,71957826600.000000000
Sweden,SWE,1974,YR1974,..,..,..,..,5997,21.98442876,..,..,..,..,..,..,3.19819563,..,1386298005100.000000000,1761665706100.000000000,-78416869200.000000000,..,11.189999999,-36040703.477599200,..,9.278281488,1699562957900.000000000,-16314121000.000000000,..,9911723666.000000000,..,89316547600.000000000
Sweden,SWE,1975,YR1975,..,..,..,..,5883,22.54586385,..,..,..,..,..,..,2.552862676,..,1433653300000.000000000,1822235465700.000000000,-94191206700.000000000,..,10.250000000,-594370047.326053000,..,6.388230033,1742950466300.000000000,-14906207300.000000000,..,9779877534.000000000,..,1066600000000000.000000000
Sweden,SWE,1976,YR1976,..,..,..,..,5969,23.55985186,..,..,..,..,..,..,1.05810486,..,1489590353800.000000000,1861970514900.000000000,-101198927600.000000000,..,12.910000000,-716689377.063877000,..,-1.904472000,1761392709900.000000000,-621122600.000000000,..,1027855381.000000000,..,11717700000000000.000000000
Sweden,SWE,1977,YR1977,..,..,..,..,6315,26.03587159,..,..,..,..,..,..,-1.596258582,..,1494451331100.000000000,1813677795300.000000000,-86187833000.000000000,..,12.790000000,-1183726969.299990000,..,-14.393539142,1733276327600.000000000,-5786365300.000000000,..,1148803321.000000000,..,1119500000000000.000000000
Sweden,SWE,1978,YR1978,..,..,..,..,6650,26.44962035,..,..,..,..,..,..,1.751548043,..,1504851935400.000000000,1797234139100.000000000,-59899856700.000000000,..,11.160000000,-451175975.233914000,..,-13.105664296,1763635495200.000000000,-26301212800.000000000,..,9920411436.000000000,..,10881200000000000.000000000
Sweden,SWE,1979,YR1979,..,..,..,..,6803,26.79400632,..,..,..,..,..,..,3.840003515,..,1553650242200.000000000,1887751964200.000000000,-74195966200.000000000,..,13.670000000,-926613879.667818000,..,15.900789196,1831359160200.000000000,-17803162200.000000000,..,7209785968.000000000,..,1363400000000000.000000000
Sweden,SWE,1980,YR1980,..,..,..,..,6926,27.32332348,..,4.304496558,33.33718475,23.07311384,62.35831869,..,1.699971419,..,1556040790900.000000000,1922666605500.000000000,-77761919600.000000000,92.000000000,15.179999999,-2610896265.824360000,..,8.839150219,1862491742500.000000000,-17587056600.000000000,..,1370358325.000000000,..,16289400000000000.000000000
Sweden,SWE,1981,YR1981,..,..,..,5846,7067,27.63226469,..,4.384793804,32.14487553,22.05763103,63.47033067,..,0.454830446,..,1583699890100.000000000,1899959873500.000000000,-70408982200.000000000,92.099998474,16.729999999,-1377616131.516910000,..,-12.988380227,1870962922000.000000000,-41412030700.000000000,..,1210833333.000000000,..,15448900000000000.000000000
Sweden,SWE,1982,YR1982,..,..,..,..,7926,27.47651842,..,4.522157581,31.82529174,22.03579887,63.65255068,..,1.248664676,..,1596800556500.000000000,1916939019400.000000000,-65287716100.000000000,91.900001526,16.520000000,-145477835.554099000,..,-0.321408417,1894324975100.000000000,-42673671800.000000000,..,8578012339.000000000,..,16595500000000000.000000000
Sweden,SWE,1983,YR1983,..,..,..,..,8816,26.85538118,..,4.469401112,32.14116797,22.5170928,63.38943092,..,1.90063869,..,1576566723700.000000000,1918361783100.000000000,-42942097000.000000000,92.099998474,14.910000000,-689318351.556238000,..,-0.178769019,1930329248500.000000000,-54909562400.000000000,..,8906688574.000000000,..,18460300000000000.000000000
Sweden,SWE,1984,YR1984,..,..,..,..,9562,25.9479794,..,4.477151494,33.51880363,23.63206785,62.00404487,..,4.229535244,..,1606283982700.000000000,1993051490800.000000000,-40908643900.000000000,92.400001526,16.000000000,-221723057.096786000,..,11.160605334,2011973204400.000000000,-59830357500.000000000,..,8021121448.000000000,..,21593500000000000.000000000
Sweden,SWE,1985,YR1985,..,..,..,6698,9643,25.63913508,..,4.467999599,33.76552352,23.87552789,61.76647688,..,2.160373742,..,1642633405400.000000000,2066404708300.000000000,-50172794500.000000000,92.699996948,16.890000000,-561854595.611356000,..,10.818453445,2055439345200.000000000,-39207431400.000000000,..,7367318436.000000000,..,25748500000000000.000000000
Sweden,SWE,1986,YR1986,..,..,..,7656,10121,25.33589826,..,4.31272327,33.36039654,23.60468053,62.32688019,..,2.691323192,..,1703240270000.000000000,2123729311000.000000000,-48461631800.000000000,93.400001526,12.570000000,153419656.395435000,..,-1.053589364,2110757861000.000000000,-35490181800.000000000,..,4233062331.000000000,..,26227700000000000.000000000
Sweden,SWE,1987,YR1987,..,..,..,7378,10466,24.60196709,..,4.118085679,33.2237291,23.54015728,62.65818522,..,3.353842968,..,1765949119600.000000000,2211526281500.000000000,-55111513800.000000000,90.599998474,12.650000000,1064943620.123370000,..,6.767876611,2181549365100.000000000,-25134597400.000000000,..,4222349332.000000000,..,29762600000000000.000000000
Sweden,SWE,1988,YR1988,..,..,..,7573,11363,23.94733381,..,3.940963098,33.05683003,23.24072686,63.00220687,..,2.559038704,..,1804624308600.000000000,2277240279200.000000000,-64228090500.000000000,90.800003052,13.290000000,1359472228.606160000,..,7.221131045,2237376057700.000000000,-24363869000.000000000,..,5797535299.000000000,..,34090200000000000.000000000
Sweden,SWE,1989,YR1989,..,..,..,8126,12225,24.21727088,..,3.872036958,32.80850108,22.56095216,63.31946196,..,2.654806911,..,1832529050900.000000000,2363331244400.000000000,-76712032700.000000000,90.699996948,14.810000000,1247994287.876160000,..,13.164002402,2296774071900.000000000,-10154860200.000000000,..,6437161047.000000000,..,41609500000000000.000000000
Sweden,SWE,1990,YR1990,..,..,..,8172,11920,25.26712891,..,3.562731188,31.56098382,21.04661196,64.87628499,..,0.754674751,30901.21875,1841627261600.000000000,2375140284600.000000000,-79390855500.000000000,90.800003052,16.690000000,-2467493812.805030000,..,0.887164789,2314107245900.000000000,-18357816800.000000000,34530000896.000000000,1046964998.000000000,1303637.382911700,45014600000000000.000000000
Sweden,SWE,1991,YR1991,..,..,..,8139,11159,26.09500862,..,3.058492557,30.20694988,19.51063202,66.73455757,3.299999952,-1.145974861,30339.58441,1871440267800.000000000,2329100134700.000000000,-63753589300.000000000,90.900001526,16.050000000,-6546113607.308260000,..,-14.927368795,2287588158600.000000000,-22241613200.000000000,37319999488.000000000,9337023222.000000000,1093164.538041270,40796900000000000.000000000
Sweden,SWE,1992,YR1992,..,..,..,8273,11438,27.1651033,..,2.878551623,28.7896078,18.37352118,68.33184058,5.800000191,-1.158592739,29812.69798,1868047922200.000000000,2299564695600.000000000,-55940441100.000000000,90.199996948,15.200000000,-985198306.421144000,..,-6.512344723,2261084328300.000000000,-17460073800.000000000,38150000640.000000000,2281647775.000000000,98178.242127547,3745500000000000.000000000
Sweden,SWE,1993,YR1993,..,..,..,8547,12393,27.49069689,..,2.723120144,28.40719736,18.86528625,68.86968249,9.5,-2.065616382,29027.78675,1834169000000.000000000,2194033000000.000000000,-45477000000.000000000,89.199996948,11.400000000,-1377239833.524110000,..,-16.845830169,2214379000000.000000000,-65823000000.000000000,39970000896.000000000,4647993401.000000000,774693.502773946,30964500000000000.000000000
Sweden,SWE,1994,YR1994,..,..,..,8972,13528,26.46596344,..,2.783446904,29.47797454,20.58684228,67.73857856,9.800000191,4.087601987,30000.35352,1851093000000.000000000,2278147000000.000000000,-36885000000.000000000,88.900001526,10.640000000,1737955208.929400000,..,14.456469985,2304894000000.000000000,-63632000000.000000000,45040001024.000000000,2200212482.000000000,784531.509694488,35335300000000000.000000000
Sweden,SWE,1995,YR1995,25,26.29999924,48.59999847,9287.2,15012,25.52031736,..,2.801776725,31.29668363,22.76516425,65.90153964,9.300000191,4.024306541,31044.34074,1865926000000.000000000,2341939000000.000000000,-28164000000.000000000,87.699996948,11.110000000,2563706863.277280000,..,8.673122975,2397650000000.000000000,-83875000000.000000000,59693998080.000000000,252841957.000000000,651693.658512611,38902200000000000.000000000
Sweden,SWE,1996,YR1996,23.20000076,25.60000038,49.40000153,9557.9,13020,25.88988238,..,2.498254874,30.30976358,22.02128318,67.19198155,10.10000038,1.517861239,31465.43456,1887097000000.000000000,2371235000000.000000000,-25165000000.000000000,87.800003052,7.380000000,11474782024.945800000,..,1.016706434,2434043000000.000000000,-87973000000.000000000,62764998656.000000000,470973017.000000000,628112.815170615,39423500000000000.000000000
Sweden,SWE,1997,YR1997,23.20000076,26,50.20000076,9655.1,14868,25.41013767,..,2.416411709,30.41481594,22.39623983,67.16877235,10.19999981,2.900482859,32359.549,1918383000000.000000000,2422754000000.000000000,-14594000000.000000000,88.199996948,7.010000000,16202449096.371400000,-230458997.503361000,1.897102511,2504642000000.000000000,-96482000000.000000000,64293998592.000000000,517594974.000000000,634944.176657253,40823100000000000.000000000
Sweden,SWE,1998,YR1998,22.10000038,27.39999962,50,9835,15312,25.50153533,..,2.26107903,30.55242722,22.76562937,67.18649375,8.5,4.226791693,33708.60218,1985015000000.000000000,2540629000000.000000000,-11145000000.000000000,88.599998474,5.940000000,15404914228.251700000,125562625.196401000,9.209484262,2610508000000.000000000,-81024000000.000000000,61228998656.000000000,-136019172.000000000,739115.468052250,45255300000000000.000000000
Sweden,SWE,1999,YR1999,21.10000038,28.29999924,50.29999924,9889.7,15614,25.42936224,..,2.109265187,30.04873902,22.49515555,67.84199579,7.300000191,4.530152752,35208.2059,2049045000000.000000000,2634823000000.000000000,-7865000000.000000000,88.500000000,5.530000000,35636944330.339400000,-2523149317.121980000,4.743462389,2728768000000.000000000,-101810000000.000000000,64496001024.000000000,454014788.000000000,750423.270149569,48399300000000000.000000000
Sweden,SWE,2000,YR2000,21,29.39999962,49.20000076,9883.4,16669,24.53723347,..,1.902768212,30.36814263,22.98123803,67.72908916,5.900000095,4.735287133,36816.25018,2112227000000.000000000,2753531000000.000000000,-2126000000.000000000,88.900001526,5.830000000,4933115541.106640000,-15163174.869774400,8.386690317,2857983000000.000000000,-106578000000.000000000,70501998592.000000000,1037254649.000000000,768249.143027074,54163100000000000.000000000
Sweden,SWE,2001,YR2001,18.89999962,24.60000038,55.40000153,10022.3,15161,24.72182654,..,1.902398034,29.94094981,21.90183112,68.15665215,5.099999905,1.563410279,37291.58779,2123608000000.000000000,2771785000000.000000000,-1332000000.000000000,89.300003052,5.550000000,15121673086.527100000,8135075.751285140,0.944780318,2902665000000.000000000,-132212000000.000000000,73780002816.000000000,2405958341.000000000,764133.882464069,56377800000000000.000000000
Sweden,SWE,2002,YR2002,17.89999962,25.29999924,55.90000153,9872.2,14325,25.47430304,..,1.842201705,29.54706617,21.32294826,68.61073212,5.300000191,2.073577213,37941.18147,2175219000000.000000000,2803334000000.000000000,-1415000000.000000000,89.300003052,5.640000000,12427216987.166300000,404542051.438140000,-3.076015883,2962854000000.000000000,-160935000000.000000000,78250999808.000000000,2158482136.000000000,714006.212535165,55871700000000000.000000000
Sweden,SWE,2003,YR2003,17.39999962,26.39999962,55.29999924,9676.5,13326,25.71196581,..,1.821403954,29.24634497,20.83573938,68.93225108,5.900000095,2.385740236,38702.08353,2212905000000.000000000,2863860000000.000000000,-424000000.000000000,89.599998474,4.790000000,9539774454.059590000,510628498.532911000,3.470684479,3033540000000.000000000,-170104000000.000000000,84568997888.000000000,1925655349.000000000,683035.171783636,57763600000000000.000000000
Sweden,SWE,2004,YR2004,16.5,27.10000038,55.40000153,9853.6,13800,24.99077578,..,1.795675409,29.68787029,20.6727949,68.5164543,6.599999905,4.32052981,40215.73904,2250797000000.000000000,2932422000000.000000000,1132000000.000000000,89.500000000,4.000000000,25143235749.613300000,544899297.728232000,4.469594506,3164605000000.000000000,-231051000000.000000000,86092996608.000000000,373659829.000000000,702398.596663330,60471600000000000.000000000
Sweden,SWE,2005,YR2005,16.5,28,54.29999924,10016.5,14812,24.85567623,..,1.140893664,29.68946226,20.54695198,69.16964408,7.800000191,2.818329618,41184.10845,2294065000000.000000000,3010381000000.000000000,1633000000.000000000,89.199996948,3.314000000,-657392229.091045000,392284863.001875000,5.024298560,3253794000000.000000000,-241780000000.000000000,87098998784.000000000,453170853.000000000,73448.605487015,6397300000000000.000000000
Sweden,SWE,2006,YR2006,15.69999981,29.39999962,54.59999847,10105.3,14269,24.5735752,..,1.35362105,30.1622639,20.58713789,68.48411505,7.099999905,4.688127152,42873.03838,2346817000000.000000000,3136492000000.000000000,1292000000.000000000,89.300003052,..,21630242277.212800000,-2556347651.769870000,10.312264319,3406336000000.000000000,-268552000000.000000000,91054997504.000000000,1360214686.000000000,783717.554842227,71361400000000000.000000000
Sweden,SWE,2007,YR2007,15.10000038,30,54.5,9917.5,15030,24.06570352,..,1.58565905,30.31879973,20.5369465,68.09554122,6.199999809,3.404948895,44005.30803,2408500000000.000000000,3282171000000.000000000,-1079000000.000000000,89.400001526,..,-14970280578.695000000,-456020134.531135000,10.954954635,3522320000000.000000000,-241228000000.000000000,93453000704.000000000,2212168834.000000000,868208.611695517,81136700000000000.000000000
Sweden,SWE,2008,YR2008,14.69999981,30.60000038,54.29999924,9681.7,14998,24.60046186,..,1.603638224,29.26986516,19.06735575,69.12649661,6.300000191,-0.557047628,43420.5956,2423375000000.000000000,3283510000000.000000000,-1364000000.000000000,89.599998474,..,27436282384.038300000,-772939033.967823000,-1.514832809,3502699000000.000000000,-220553000000.000000000,97300996096.000000000,3437049106.000000000,853668.547422144,83062800000000000.000000000
Sweden,SWE,2009,YR2009,14,31.60000038,54.09999847,9480.1,12706,26.16894161,..,1.47524833,26.91606196,17.31046459,71.60868971,8.399999619,-5.18465903,40820.15164,2448279000000.000000000,3139687000000.000000000,-1070000000.000000000,89.300003052,..,-63175452234.195800000,-519737388.682870000,-19.619407568,3321096000000.000000000,-182479000000.000000000,97561001984.000000000,-494460544.000000000,705295.134333335,68809300000000000.000000000
Sweden,SWE,2010,YR2010,13.60000038,32.29999924,53.79999924,9418.5,12662,25.18106565,..,1.624376734,28.93084403,18.58799976,69.44477924,8.699999809,5.988926547,42897.5649,2521012000000.000000000,3327537000000.000000000,0.000000000,89.000000000,..,-21390595425.053800000,-662179420.952034000,16.469404082,3519994000000.000000000,-192457000000.000000000,1013600000000000.000000000,1157988027.000000000,79.570343331,80652500000000000.000000000
Sweden,SWE,2011,YR2011,13.19999981,33,53.70000076,9472.9,11991,25.18251359,..,1.630472387,28.23954345,18.26139002,70.12998417,7.800000191,2.664407951,43709.21145,2558847000000.000000000,3427382000000.000000000,0.000000000,89.599998474,..,-26306646532.050100000,-1264732016.264540000,7.688540343,3613781000000.000000000,-186399000000.000000000,10545600000000000.000000000,2961150738.000000000,8.257936959,87084900000000000.000000000
Sweden,SWE,2012,YR2012,12.80000019,34,53.09999847,..,11290,25.91486648,..,1.486919844,26.88800621,17.18845412,71.62507395,8.100000381,-0.286320615,43262.83371,2581920000000.000000000,3407524000000.000000000,344000000.000000000,89.500000000,..,-14476288213.761400000,-909980536.235611000,-4.982528050,3603434000000.000000000,-195566000000.000000000,11046400000000000.000000000,888377507.000000000,7.542312428,83315400000000000.000000000
Sweden,SWE,2013,YR2013,12.19999981,35.29999924,52.40000153,..,10706,26.33037031,..,1.386857285,26.08092671,16.79954257,72.53221601,8.100000381,1.241204917,43430.24498,2624665000000.000000000,3463881000000.000000000,1159000000.000000000,89.400001526,..,-47557424230.893400000,-1438835480.408840000,1.550662821,3648160000000.000000000,-183120000000.000000000,11492800000000000.000000000,-4429297.000000000,7.378837185,84803500000000000.000000000
Sweden,SWE,2014,YR2014,15.80000019,36.79999924,47.20000076,..,..,26.31350321,..,1.378429717,25.98770361,16.3558748,72.63386668,8,2.331833034,44033.94329,2677121000000.000000000,3585340000000.000000000,2906000000.000000000,89.699996948,..,21815037132.232400000,-605126782.891508000,8.025229787,3733229000000.000000000,-144983000000.000000000,..,-179638494.000000000,..,93190300000000000.000000000
Sweden,SWE,2015,YR2015,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-46784745.000000000,..,..
Switzerland,CHE,1960,YR1960,..,..,..,..,5543,7.577740278,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1438517221.000000000,..,..
Switzerland,CHE,1961,YR1961,..,..,..,..,5658,8.275082954,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1845370665.000000000,..,..
Switzerland,CHE,1962,YR1962,..,..,..,..,6390,8.666155625,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4315615656.000000000,..,..
Switzerland,CHE,1963,YR1963,..,..,..,..,6390,9.026097949,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3439719346.000000000,..,..
Switzerland,CHE,1964,YR1964,..,..,..,..,..,8.949928284,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3081313591.000000000,..,..
Switzerland,CHE,1965,YR1965,..,..,..,..,..,8.254739811,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3414516711.000000000,..,22654841728.000000000
Switzerland,CHE,1966,YR1966,..,..,..,..,5518,8.198301853,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4776130985.000000000,..,23412556928.000000000
Switzerland,CHE,1967,YR1967,..,..,..,..,5643,8.092033185,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4021477504.000000000,..,24864646144.000000000
Switzerland,CHE,1968,YR1968,..,..,..,..,5761,8.164537654,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2412351238.000000000,..,25674993408.000000000
Switzerland,CHE,1969,YR1969,..,..,..,..,5578,8.274046862,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2489007537.000000000,..,28011812352.000000000
Switzerland,CHE,1970,YR1970,..,..,..,..,5096,..,..,..,..,..,..,..,..,..,204516831800.000000000,..,..,..,..,..,..,..,..,..,..,3616026967.000000000,..,41702624300.000000000
Switzerland,CHE,1971,YR1971,..,..,..,..,4554,..,..,..,..,..,..,..,..,..,214626479200.000000000,..,..,..,..,..,..,4.735852242,..,..,..,6573012939.000000000,..,47698847100.000000000
Switzerland,CHE,1972,YR1972,..,..,..,..,4833,..,..,..,..,..,..,..,..,..,225362277800.000000000,..,..,..,..,..,..,0.440744435,..,..,..,666019148.000000000,..,52896524200.000000000
Switzerland,CHE,1973,YR1973,..,..,..,..,4687,..,..,..,..,..,..,..,..,..,231453752600.000000000,..,..,..,..,..,..,2.681618661,..,..,..,8755040978.000000000,..,58094201200.000000000
Switzerland,CHE,1974,YR1974,..,..,..,..,4448,..,..,..,..,..,..,..,..,..,231170316400.000000000,..,..,..,..,..,..,2.659069359,..,..,..,9766746411.000000000,..,62864086000.000000000
Switzerland,CHE,1975,YR1975,..,..,..,..,4216,..,..,..,..,..,..,..,..,..,225813163100.000000000,..,..,..,..,..,..,-28.168362664,..,..,..,6696452896.000000000,..,45916379000.000000000
Switzerland,CHE,1976,YR1976,..,..,..,..,..,..,..,..,..,..,..,..,..,..,228891123200.000000000,..,..,..,..,..,..,-5.194247617,..,..,..,1715861505.000000000,..,41973559500.000000000
Switzerland,CHE,1977,YR1977,..,..,..,..,..,..,..,..,..,..,..,..,..,..,234761807500.000000000,..,..,..,..,4760508005.189740000,..,0.905592019,..,..,..,1285269605.000000000,..,43114339100.000000000
Switzerland,CHE,1978,YR1978,..,..,..,..,4350,..,..,..,..,..,..,..,..,..,239888039600.000000000,..,..,..,..,6209644722.337350000,..,7.224590427,..,..,..,1055814414.000000000,..,46950210500.000000000
Switzerland,CHE,1979,YR1979,..,..,..,..,4590,..,..,..,..,..,..,..,..,..,242852008200.000000000,..,..,..,..,7113022301.655580000,..,14.354467539,..,..,..,364764268.000000000,..,53958875200.000000000
Switzerland,CHE,1980,YR1980,..,..,..,..,4619,9.430569097,..,..,..,..,..,..,..,..,248529815400.000000000,344915642400.000000000,4404495000.000000000,..,..,7068055800.463110000,..,14.400731961,359166003700.000000000,-9845866300.000000000,..,4022025377.000000000,..,66051139000.000000000
Switzerland,CHE,1981,YR1981,..,..,..,4801,4771,9.589079606,..,..,..,..,..,..,1.601335856,..,251365069200.000000000,340287013500.000000000,3761955800.000000000,..,5.559999999,8487753971.057100000,..,-7.416008609,364917457700.000000000,-20868488400.000000000,..,6490218642.000000000,..,65776394600.000000000
Switzerland,CHE,1982,YR1982,..,..,..,..,4945,9.831344364,..,..,..,..,..,..,-1.309417431,..,252131018400.000000000,335439555800.000000000,2834027600.000000000,..,6.223333333,12479590208.932100000,..,-5.501971974,360139164900.000000000,-21865581500.000000000,..,5655212161.000000000,..,64200304400.000000000
Switzerland,CHE,1983,YR1983,..,..,..,..,5328,10.11097636,..,..,..,..,..,..,0.639079452,..,255781401700.000000000,340930860500.000000000,2415734100.000000000,..,5.519166666,3987344035.215220000,..,2.807367085,362440740300.000000000,-19094145700.000000000,..,2967687074.000000000,..,64740353200.000000000
Switzerland,CHE,1984,YR1984,..,..,..,..,5365,9.910488842,..,..,..,..,..,..,3.008456414,..,259905253400.000000000,351398629400.000000000,1724647500.000000000,..,5.489999999,2875706656.118710000,..,8.503187576,373344612000.000000000,-20221335100.000000000,..,2911208151.000000000,..,73714703700.000000000
Switzerland,CHE,1985,YR1985,..,..,..,4895,11802,10.01796702,..,..,..,..,..,..,3.673595911,..,266557592900.000000000,358275669100.000000000,1001898500.000000000,..,5.489999999,1104135931.220430000,..,1.055433463,387059784400.000000000,-27782216800.000000000,..,3429985856.000000000,..,78241823100.000000000
Switzerland,CHE,1986,YR1986,..,..,..,5488,5615,10.15809089,..,..,..,..,..,..,1.858632798,..,274182860800.000000000,373783524100.000000000,1130143799.999970000,..,5.460000000,-1401398990.262790000,..,8.547915043,394253804500.000000000,-19340136600.000000000,..,740740741.000000000,..,81509433000.000000000
Switzerland,CHE,1987,YR1987,..,..,..,5305,6193,10.10714215,..,..,..,..,..,..,1.585478169,..,282113033600.000000000,385785085000.000000000,1509668000.000000000,..,5.235000000,1732842301.738540000,..,3.749207294,400504612500.000000000,-13209859500.000000000,..,1447963801.000000000,..,85621680900.000000000
Switzerland,CHE,1988,YR1988,..,..,..,5316,6709,10.29599341,..,..,..,..,..,..,3.277596235,..,289142383800.000000000,397007913900.000000000,1318168400.000000000,..,5.073333333,7415430875.418570000,..,4.292165232,413631536600.000000000,-15305454300.000000000,..,1884478145.000000000,..,95597979800.000000000
Switzerland,CHE,1989,YR1989,..,..,..,5548,7030,10.72001374,..,..,..,..,..,..,4.330794056,..,299191547200.000000000,414494617500.000000000,1548738000.000000000,..,5.849166667,3211638675.367150000,..,6.764100476,431545066600.000000000,-15501711100.000000000,..,3162963774.000000000,..,10852500000000000.000000000
Switzerland,CHE,1990,YR1990,..,..,..,5901,6749,10.86895045,..,2.279459698,31.26469095,20.66861546,66.45584935,..,3.674625648,46599.70743,305378542800.000000000,430984777400.000000000,2465218400.000000000,..,7.422500000,1296468485.113890000,..,8.251715526,447402732300.000000000,-13952736500.000000000,..,5378739656.000000000,..,11881400000000000.000000000
Switzerland,CHE,1991,YR1991,16.39999962,19.10000038,63.70000076,6098,6140,11.29129772,..,2.07861606,30.94345018,20.49078713,66.97793376,1.700000048,-0.91581658,45599.44945,310968197400.000000000,427011495100.000000000,1736599500.000000000,84.800003052,7.825833333,11272032031.799300000,-48117434.434184300,-7.174147390,443305343900.000000000,-14557249300.000000000,4736000000.000000000,5879391926.000000000,2391152.871621620,11324500000000000.000000000
Switzerland,CHE,1992,YR1992,15.30000019,19.89999962,63.20000076,6651,6821,11.72306796,..,1.916164602,30.14176444,20.11987149,67.94207096,2.799999952,-0.043732994,45079.74383,312649567400.000000000,415887264900.000000000,-542712900.000000000,84.800003052,7.800833333,6145560611.142650000,-43378754.603066600,-9.208811002,443111473200.000000000,-27766921200.000000000,5280999936.000000000,4041076353.000000000,1909240.697252680,10082700000000000.000000000
Switzerland,CHE,1993,YR1993,16,20.39999962,61.40000153,6871,10920,11.53969503,..,1.753313877,29.66748639,19.89712046,68.57919973,3.700000048,-0.125983535,44614.78121,311064072200.000000000,413402748700.000000000,-935969800.000000000,83.599998474,6.402500000,17619590105.688200000,-133525835.523422000,-0.487340624,442553225700.000000000,-30086446800.000000000,5468000256.000000000,3271796746.000000000,17.727284137,96932794200.000000000
Switzerland,CHE,1994,YR1994,16.20000076,20.5,60.5,7372,9402,11.51639914,..,1.630189363,30.51661271,20.24879641,67.85319793,3.799999952,1.269757686,44822.54618,315313183200.000000000,427238439300.000000000,144037800.000000000,84.099998474,5.505000000,18201459757.950000000,-349639995.832397000,8.236844477,448172579300.000000000,-20790102200.000000000,5952999936.000000000,85840708.000000000,1760994.475508760,10483200000000000.000000000
Switzerland,CHE,1995,YR1995,16.5,20.70000076,60.20000076,7220,13655,11.41879419,..,1.527419467,30.00816711,19.8078246,68.46441342,3.299999952,0.480866434,44738.12258,317890172500.000000000,433913614800.000000000,982607700.000000000,83.699996948,5.477500000,3923992380.351000000,-462253067.909452000,2.916067967,450327690800.000000000,-15431468300.000000000,5926000128.000000000,1798718961.000000000,1783766.414390470,10570600000000000.000000000
